"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Basiswert.3","Basiswert.4","Basiswert.5","Name.Basiswert.1","Name.Basiswert.2","Name.Basiswert.3","Name.Basiswert.4","Name.Basiswert.5"
"Migrationshintergrund","deutsch",2024,"23 Allach - Untermenzing",23.4,6196,26474,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2024,"24 Feldmoching - Hasenbergl",33.9,13979,41286,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2024,"25 Laim",25.1,9798,38994,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"Stadt München",26.4,293794,1111171,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"01 Altstadt - Lehel",20.4,3184,15586,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"02 Ludwigsvorstadt - Isarvorstadt",19.2,7057,36679,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"03 Maxvorstadt",20.5,7821,38163,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"04 Schwabing - West",21.7,11253,51910,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"05 Au - Haidhausen",21.6,10454,48309,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"06 Sendling",22,6484,29410,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"07 Sendling - Westpark",27.1,11573,42715,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"08 Schwanthalerhöhe",26.1,5079,19453,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"09 Neuhausen - Nymphenburg",23.8,17620,74140,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"10 Moosach",31.1,11452,36875,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"11 Milbertshofen - Am Hart",39.6,17335,43765,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"12 Schwabing - Freimann",26.6,14266,53634,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"13 Bogenhausen",24.9,16897,67735,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"14 Berg am Laim",32.6,10036,30821,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"15 Trudering - Riem",27.8,15793,56835,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"16 Ramersdorf - Perlach",36.7,28247,76956,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"17 Obergiesing - Fasangarten",26.1,9509,36466,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"18 Untergiesing - Harlaching",19.8,7981,40367,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",24.8,17515,70676,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"20 Hadern",27.7,9815,35405,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"21 Pasing - Obermenzing",22.6,13516,59925,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"22 Aubing - Lochhausen - Langwied",30.9,11902,38524,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"23 Allach - Untermenzing",22.5,5972,26513,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"24 Feldmoching - Hasenbergl",32.8,13521,41260,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2023,"25 Laim",24.4,9512,39049,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"Stadt München",25.5,282748,1110016,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"01 Altstadt - Lehel",19.7,3040,15446,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"02 Ludwigsvorstadt - Isarvorstadt",18.9,6925,36716,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"03 Maxvorstadt",19.9,7594,38098,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"04 Schwabing - West",21.1,10961,52058,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"05 Au - Haidhausen",20.9,10007,47965,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"06 Sendling",21.3,6304,29613,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"07 Sendling - Westpark",26.1,11125,42575,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"08 Schwanthalerhöhe",25.5,4997,19600,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"09 Neuhausen - Nymphenburg",23,17068,74166,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"10 Moosach",29.9,11009,36804,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"11 Milbertshofen - Am Hart",38.4,16841,43806,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"12 Schwabing - Freimann",25.7,13772,53554,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"13 Bogenhausen",24,16358,68300,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"14 Berg am Laim",31.4,9691,30905,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"15 Trudering - Riem",26.7,15231,57010,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"16 Ramersdorf - Perlach",35.5,27265,76697,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"17 Obergiesing - Fasangarten",25.2,9151,36362,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"18 Untergiesing - Harlaching",19.1,7702,40291,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",23.7,16699,70571,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"20 Hadern",26.8,9501,35450,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"21 Pasing - Obermenzing",21.6,12896,59674,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"22 Aubing - Lochhausen - Langwied",28.6,10630,37220,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"23 Allach - Untermenzing",21.4,5656,26443,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"24 Feldmoching - Hasenbergl",31.7,13114,41366,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2022,"25 Laim",23.4,9211,39326,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"Stadt München",24.8,275722,1111737,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"01 Altstadt - Lehel",19.1,2968,15536,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"02 Ludwigsvorstadt - Isarvorstadt",18.5,6810,36799,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"03 Maxvorstadt",19.5,7426,38167,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"04 Schwabing - West",20.5,10757,52357,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"05 Au - Haidhausen",20.5,9747,47621,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"06 Sendling",20.8,6175,29694,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"07 Sendling - Westpark",25.6,10900,42590,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"08 Schwanthalerhöhe",25.1,4940,19705,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"09 Neuhausen - Nymphenburg",22.3,16589,74461,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"10 Moosach",29,10677,36812,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"11 Milbertshofen - Am Hart",37.5,16450,43919,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"12 Schwabing - Freimann",25.2,13611,54051,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"13 Bogenhausen",23.2,15968,68680,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"14 Berg am Laim",30.6,9534,31178,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"15 Trudering - Riem",26.1,14889,57050,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"16 Ramersdorf - Perlach",34.7,26730,76943,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"17 Obergiesing - Fasangarten",24.8,9121,36778,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"18 Untergiesing - Harlaching",18.6,7473,40171,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",23,16310,70886,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"20 Hadern",25.8,9158,35563,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"21 Pasing - Obermenzing",20.8,12313,59290,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"22 Aubing - Lochhausen - Langwied",27.4,9906,36143,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"23 Allach - Untermenzing",20.6,5402,26216,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"24 Feldmoching - Hasenbergl",31,12911,41583,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2021,"25 Laim",22.7,8957,39544,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2020,"Stadt München",24,267901,1116110,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2020,"01 Altstadt - Lehel",18.6,2920,15668,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2020,"02 Ludwigsvorstadt - Isarvorstadt",18,6666,37013,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2020,"03 Maxvorstadt",18.7,7177,38327,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2020,"04 Schwabing - West",20,10599,52979,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2020,"05 Au - Haidhausen",19.6,9358,47634,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2020,"06 Sendling",20.1,6023,29896,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2020,"07 Sendling - Westpark",24.7,10531,42661,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
"Migrationshintergrund","deutsch",2020,"08 Schwanthalerhöhe",24.1,4792,19854,NA,NA,NA,"Hauptwohnsitzbevölkerung (mit Migrationshintergrund) (deutsch)","Hauptwohnsitzbevölkerung (deutsch)",NA,NA,NA
